expgroup,anonid,week,quitjob
1,14615,26,0
1,14615,27,0
1,14615,28,0
1,14615,29,0
1,14615,30,0
1,14615,31,0
1,14615,32,0
1,14615,33,0
1,14615,34,0
1,14615,35,0
1,14615,36,0
1,14615,37,0
1,14646,0,0
1,14646,1,0
1,14646,2,0
1,14646,3,0
1,14646,4,0
1,14646,5,0
1,14646,6,0
1,14646,7,0
1,14646,8,0
1,14646,9,0
1,14646,10,0
1,14646,11,0
1,14646,12,0
1,14646,13,0
1,14646,14,0
1,14646,15,0
1,14646,16,0
1,14646,17,0
1,14646,18,0
1,14646,19,0
1,14646,20,0
1,14646,21,0
1,14646,22,0
1,14646,23,0
1,14646,24,0
1,14646,25,0
1,14646,26,0
1,14646,27,0
1,14646,28,0
1,14646,29,0
1,14646,30,0
1,14646,31,0
1,14646,32,0
1,14646,33,0
1,14646,34,0
1,14646,35,0
1,14646,36,0
1,14646,37,0
1,14898,0,0
1,14898,1,0
1,14898,2,0
1,14898,3,0
1,14898,4,0
1,14898,5,0
1,14898,6,0
1,14898,7,0
1,14898,8,0
1,14898,9,0
1,14898,10,0
1,14898,11,0
1,14898,12,0
1,14898,13,0
1,14898,14,0
1,14898,15,0
1,14898,16,0
1,14898,17,0
1,14898,18,0
1,14898,19,0
1,14898,20,0
1,14898,21,0
1,14898,22,0
1,14898,23,0
1,14898,24,0
1,14898,25,0
1,14898,26,0
1,14898,27,0
1,14898,28,0
1,14898,29,0
1,14898,30,0
1,14898,31,0
1,14898,32,0
1,14898,33,0
1,14898,34,0
1,14898,35,0
1,14898,36,0
1,14898,37,0
0,14944,0,0
0,14944,1,0
0,14944,2,0
0,14944,3,0
0,14944,4,0
0,14944,5,0
0,14944,6,0
0,14944,7,0
0,14944,8,0
0,14944,9,0
0,14944,10,0
0,14944,11,0
0,14944,12,0
0,14944,13,0
0,14944,14,0
0,14944,15,0
0,14944,16,0
0,14944,17,0
0,14944,18,0
0,14944,19,0
0,14944,20,0
0,14944,21,0
0,14944,22,0
0,14944,23,0
0,14944,24,0
0,14944,25,0
0,14944,26,0
0,14944,27,0
0,14944,28,0
0,14944,29,0
0,14944,30,0
0,14944,31,0
0,14944,32,0
0,14944,33,0
0,14944,34,0
0,14944,35,0
0,14944,36,0
0,14944,37,0
1,14968,0,0
1,14968,1,0
1,14968,2,0
1,14968,3,0
1,14968,4,0
1,14968,5,0
1,14968,6,0
1,14968,7,0
1,14968,8,0
1,14968,9,0
1,14968,10,0
1,14968,11,0
1,14968,12,0
1,14968,13,0
1,14968,14,0
1,14968,15,0
1,14968,16,0
1,14968,17,0
1,14968,18,0
1,14968,19,0
1,14968,20,0
1,14968,21,0
1,14968,22,0
1,14968,23,0
1,14968,24,0
1,14968,25,0
1,14968,26,0
1,14968,27,0
1,14968,28,0
1,14968,29,0
1,14968,30,0
1,14968,31,0
1,14968,32,0
1,14968,33,0
1,14968,34,0
1,14968,35,0
1,14968,36,0
1,14968,37,0
0,15160,0,0
0,15160,1,0
0,15160,2,0
0,15160,3,0
0,15160,4,0
0,15160,5,0
0,15160,6,0
0,15160,7,0
0,15160,8,0
0,15160,9,0
0,15160,10,0
0,15160,11,0
0,15160,12,0
0,15160,13,0
0,15160,14,0
0,15160,15,0
0,15160,16,0
0,15160,17,0
0,15160,18,0
0,15160,19,0
0,15160,20,0
0,15160,21,0
0,15160,22,0
0,15160,23,0
0,15160,24,0
0,15160,25,0
0,15160,26,0
0,15160,27,0
0,15160,28,0
0,15160,29,0
0,15160,30,0
0,15160,31,0
0,15160,32,0
0,15160,33,0
0,15160,34,0
0,15160,35,0
0,15160,36,0
0,15160,37,0
1,15295,0,0
1,15295,1,0
1,15295,2,0
1,15295,3,0
1,15295,4,0
1,15295,5,0
1,15295,6,0
1,15295,7,0
1,15295,8,0
1,15295,9,0
1,15295,10,0
1,15295,11,0
1,15295,12,0
1,15295,13,0
1,15295,14,0
1,15295,15,0
1,15295,16,0
1,15295,17,0
1,15295,18,0
1,15295,19,0
1,15295,20,0
1,15295,21,0
1,15295,22,0
1,15295,23,0
1,15295,24,0
1,15295,25,0
1,15295,26,0
1,15295,27,0
1,15295,28,0
1,15295,29,0
1,15295,30,0
1,15295,31,0
1,15295,32,0
1,15295,33,0
1,15295,34,0
1,15295,35,0
1,15295,36,0
1,15295,37,0
0,15402,0,0
0,15402,1,0
0,15402,2,0
0,15402,3,0
0,15402,4,0
0,15402,5,0
0,15402,6,0
0,15402,7,1
0,15402,8,1
0,15402,9,1
0,15402,10,1
0,15402,11,1
0,15402,12,1
0,15402,13,1
0,15402,14,1
0,15402,15,1
0,15402,16,1
0,15402,17,1
0,15402,18,1
0,15402,19,1
0,15402,20,1
0,15402,21,1
0,15402,22,1
0,15402,23,1
0,15402,24,1
0,15402,25,1
0,15402,26,1
0,15402,27,1
0,15402,28,1
0,15402,29,1
0,15402,30,1
0,15402,31,1
0,15402,32,1
0,15402,33,1
0,15402,34,1
0,15402,35,1
0,15402,36,1
0,15402,37,1
0,15564,0,0
0,15564,1,0
0,15564,2,0
0,15564,3,0
0,15564,4,0
0,15564,5,0
0,15564,6,0
0,15564,7,0
0,15564,8,0
0,15564,9,0
0,15564,10,0
0,15564,11,0
0,15564,12,0
0,15564,13,0
0,15564,14,0
0,15564,15,0
0,15564,16,0
0,15564,17,0
0,15564,18,0
0,15564,19,0
0,15564,20,0
0,15564,21,0
0,15564,22,0
0,15564,23,0
0,15564,24,0
0,15564,25,0
0,15564,26,0
0,15564,27,0
0,15564,28,0
0,15564,29,0
0,15564,30,0
0,15564,31,0
0,15564,32,0
0,15564,33,0
0,15564,34,0
0,15564,35,0
0,15564,36,0
0,15564,37,0
0,15639,0,0
0,15639,1,0
0,15639,2,0
0,15639,3,0
0,15639,4,0
0,15639,5,0
0,15639,6,0
0,15639,7,0
0,15639,8,0
0,15639,9,0
0,15639,10,0
0,15639,11,0
0,15639,12,0
0,15639,13,0
0,15639,14,0
0,15639,15,0
0,15639,16,0
0,15639,17,0
0,15639,18,0
0,15639,19,0
0,15639,20,0
0,15639,21,0
0,15639,22,0
0,15639,23,0
0,15639,24,0
0,15639,25,0
0,15639,26,0
0,15639,27,0
0,15639,28,0
0,15639,29,0
0,15639,30,0
0,15639,31,0
0,15639,32,0
0,15639,33,0
0,15639,34,0
0,15639,35,0
0,15639,36,0
0,15639,37,0
1,15675,0,0
1,15675,1,0
1,15675,2,0
1,15675,3,0
1,15675,4,0
1,15675,5,0
1,15675,6,0
1,15675,7,0
1,15675,8,0
1,15675,9,0
1,15675,10,0
1,15675,11,0
1,15675,12,0
1,15675,13,0
1,15675,14,0
1,15675,15,0
1,15675,16,0
1,15675,17,0
1,15675,18,0
1,15675,19,0
1,15675,20,0
1,15675,21,0
1,15675,22,0
1,15675,23,0
1,15675,24,0
1,15675,25,0
1,15675,26,0
1,15675,27,0
1,15675,28,0
1,15675,29,0
1,15675,30,0
1,15675,31,0
1,15675,32,0
1,15675,33,0
1,15675,34,0
1,15675,35,0
1,15675,36,0
1,15675,37,0
0,15677,0,0
0,15677,1,0
0,15677,2,0
0,15677,3,0
0,15677,4,0
0,15677,5,0
0,15677,6,0
0,15677,7,0
0,15677,8,0
0,15677,9,0
0,15677,10,0
0,15677,11,0
0,15677,12,0
0,15677,13,0
0,15677,14,0
0,15677,15,0
0,15677,16,0
0,15677,17,0
0,15677,18,0
0,15677,19,0
0,15677,20,0
0,15677,21,0
0,15677,22,0
0,15677,23,0
0,15677,24,0
0,15677,25,0
0,15677,26,0
0,15677,27,0
0,15677,28,0
0,15677,29,0
0,15677,30,0
0,15677,31,0
0,15677,32,0
0,15677,33,0
0,15677,34,0
0,15677,35,0
0,15677,36,0
0,15677,37,0
0,15683,0,0
0,15683,1,0
0,15683,2,0
0,15683,3,0
0,15683,4,0
0,15683,5,0
0,15683,6,0
0,15683,7,0
0,15683,8,0
0,15683,9,0
0,15683,10,0
0,15683,11,0
0,15683,12,0
0,15683,13,0
0,15683,14,0
0,15683,15,0
0,15683,16,0
0,15683,17,1
0,15683,18,1
0,15683,19,1
0,15683,20,1
0,15683,21,1
0,15683,22,1
0,15683,23,1
0,15683,24,1
0,15683,25,1
0,15683,26,1
0,15683,27,1
0,15683,28,1
0,15683,29,1
0,15683,30,1
0,15683,31,1
0,15683,32,1
0,15683,33,1
0,15683,34,1
0,15683,35,1
0,15683,36,1
0,15683,37,1
0,16445,0,0
0,16445,1,0
0,16445,2,0
0,16445,3,0
0,16445,4,0
0,16445,5,0
0,16445,6,0
0,16445,7,0
0,16445,8,0
0,16445,9,0
0,16445,10,0
0,16445,11,0
0,16445,12,1
0,16445,13,1
0,16445,14,1
0,16445,15,1
0,16445,16,1
0,16445,17,1
0,16445,18,1
0,16445,19,1
0,16445,20,1
0,16445,21,1
0,16445,22,1
0,16445,23,1
0,16445,24,1
0,16445,25,1
0,16445,26,1
0,16445,27,1
0,16445,28,1
0,16445,29,1
0,16445,30,1
0,16445,31,1
0,16445,32,1
0,16445,33,1
0,16445,34,1
0,16445,35,1
0,16445,36,1
0,16445,37,1
0,16503,0,0
0,16503,1,0
0,16503,2,0
0,16503,3,0
0,16503,4,0
0,16503,5,0
0,16503,6,0
0,16503,7,0
0,16503,8,0
0,16503,9,0
0,16503,10,0
0,16503,11,0
0,16503,12,0
0,16503,13,0
0,16503,14,1
0,16503,15,1
0,16503,16,1
0,16503,17,1
0,16503,18,1
0,16503,19,1
0,16503,20,1
0,16503,21,1
0,16503,22,1
0,16503,23,1
0,16503,24,1
0,16503,25,1
0,16503,26,1
0,16503,27,1
0,16503,28,1
0,16503,29,1
0,16503,30,1
0,16503,31,1
0,16503,32,1
0,16503,33,1
0,16503,34,1
0,16503,35,1
0,16503,36,1
0,16503,37,1
1,16672,0,0
1,16672,1,0
1,16672,2,0
1,16672,3,0
1,16672,4,0
1,16672,5,0
1,16672,6,0
1,16672,7,0
1,16672,8,0
1,16672,9,0
1,16672,10,0
1,16672,11,0
1,16672,12,0
1,16672,13,0
1,16672,14,0
1,16672,15,0
1,16672,16,0
1,16672,17,0
1,16672,18,0
1,16672,19,0
1,16672,20,0
1,16672,21,0
1,16672,22,0
1,16672,23,0
1,16672,24,0
1,16672,25,0
1,16672,26,0
1,16672,27,0
1,16672,28,0
1,16672,29,0
1,16672,30,0
1,16672,31,0
1,16672,32,0
1,16672,33,0
1,16672,34,0
1,16672,35,0
1,16672,36,0
1,16672,37,0
0,16704,0,0
0,16704,1,0
0,16704,2,0
0,16704,3,0
0,16704,4,0
0,16704,5,0
0,16704,6,0
0,16704,7,0
0,16704,8,0
0,16704,9,0
0,16704,10,0
0,16704,11,0
0,16704,12,0
0,16704,13,0
0,16704,14,0
0,16704,15,0
0,16704,16,0
0,16704,17,0
0,16704,18,0
0,16704,19,0
0,16704,20,0
0,16704,21,0
0,16704,22,0
0,16704,23,0
0,16704,24,0
0,16704,25,0
0,16704,26,0
0,16704,27,0
0,16704,28,0
0,16704,29,0
0,16704,30,0
0,16704,31,0
0,16704,32,0
0,16704,33,0
0,16704,34,0
0,16704,35,0
0,16704,36,0
0,16704,37,0
0,16911,0,0
0,16911,1,0
0,16911,2,0
0,16911,3,0
0,16911,4,0
0,16911,5,0
0,16911,6,0
0,16911,7,0
0,16911,8,0
0,16911,9,0
0,16911,10,0
0,16911,11,0
0,16911,12,0
0,16911,13,0
0,16911,14,0
0,16911,15,0
0,16911,16,0
0,16911,17,0
0,16911,18,0
0,16911,19,0
0,16911,20,0
0,16911,21,0
0,16911,22,0
0,16911,23,0
0,16911,24,0
0,16911,25,0
0,16911,26,0
0,16911,27,0
0,16911,28,0
0,16911,29,0
0,16911,30,0
0,16911,31,0
0,16911,32,0
0,16911,33,0
0,16911,34,0
0,16911,35,1
0,16911,36,1
0,16911,37,1
1,17016,0,0
1,17016,1,0
1,17016,2,0
1,17016,3,0
1,17016,4,0
1,17016,5,0
1,17016,6,0
1,17016,7,0
1,17016,8,0
1,17016,9,0
1,17016,10,0
1,17016,11,0
1,17016,12,0
1,17016,13,0
1,17016,14,0
1,17016,15,0
1,17016,16,0
1,17016,17,0
1,17016,18,0
1,17016,19,0
1,17016,20,0
1,17016,21,0
1,17016,22,0
1,17016,23,0
1,17016,24,0
1,17016,25,0
1,17016,26,0
1,17016,27,0
1,17016,28,0
1,17016,29,0
1,17016,30,0
1,17016,31,0
1,17016,32,0
1,17016,33,0
1,17016,34,0
1,17016,35,0
1,17016,36,0
1,17016,37,0
0,17144,0,0
0,17144,1,0
0,17144,2,0
0,17144,3,0
0,17144,4,0
0,17144,5,0
0,17144,6,0
0,17144,7,0
0,17144,8,0
0,17144,9,0
0,17144,10,0
0,17144,11,0
0,17144,12,0
0,17144,13,0
0,17144,14,0
0,17144,15,0
0,17144,16,0
0,17144,17,0
0,17144,18,0
0,17144,19,0
0,17144,20,0
0,17144,21,0
0,17144,22,0
0,17144,23,0
0,17144,24,0
0,17144,25,0
0,17144,26,0
0,17144,27,0
0,17144,28,0
0,17144,29,0
0,17144,30,0
0,17144,31,0
0,17144,32,0
0,17144,33,0
0,17144,34,0
0,17144,35,0
0,17144,36,0
0,17144,37,0
1,17153,0,0
1,17153,1,0
1,17153,2,0
1,17153,3,0
1,17153,4,0
1,17153,5,0
1,17153,6,0
1,17153,7,0
1,17153,8,0
1,17153,9,0
1,17153,10,0
1,17153,11,0
1,17153,12,0
1,17153,13,0
1,17153,14,0
1,17153,15,0
1,17153,16,0
1,17153,17,0
1,17153,18,0
1,17153,19,0
1,17153,20,0
1,17153,21,0
1,17153,22,0
1,17153,23,0
1,17153,24,0
1,17153,25,0
1,17153,26,0
1,17153,27,0
1,17153,28,0
1,17153,29,0
1,17153,30,0
1,17153,31,0
1,17153,32,0
1,17153,33,0
1,17153,34,0
1,17153,35,0
1,17153,36,0
1,17153,37,0
0,17157,0,0
0,17157,1,0
0,17157,2,0
0,17157,3,0
0,17157,4,0
0,17157,5,0
0,17157,6,0
0,17157,7,0
0,17157,8,0
0,17157,9,0
0,17157,10,0
0,17157,11,0
0,17157,12,0
0,17157,13,0
0,17157,14,0
0,17157,15,0
0,17157,16,0
0,17157,17,0
0,17157,18,0
0,17157,19,0
0,17157,20,0
0,17157,21,0
0,17157,22,0
0,17157,23,0
0,17157,24,0
0,17157,25,0
0,17157,26,0
0,17157,27,0
0,17157,28,0
0,17157,29,0
0,17157,30,0
0,17157,31,0
0,17157,32,0
0,17157,33,0
0,17157,34,0
0,17157,35,0
0,17157,36,0
0,17157,37,0
1,17247,0,0
1,17247,1,0
1,17247,2,0
1,17247,3,0
1,17247,4,0
1,17247,5,0
1,17247,6,0
1,17247,7,0
1,17247,8,0
1,17247,9,0
1,17247,10,0
1,17247,11,0
1,17247,12,0
1,17247,13,1
1,17247,14,1
1,17247,15,1
1,17247,16,1
1,17247,17,1
1,17247,18,1
1,17247,19,1
1,17247,20,1
1,17247,21,1
1,17247,22,1
1,17247,23,1
1,17247,24,1
1,17247,25,1
1,17247,26,1
1,17247,27,1
1,17247,28,1
1,17247,29,1
1,17247,30,1
1,17247,31,1
1,17247,32,1
1,17247,33,1
1,17247,34,1
1,17247,35,1
1,17247,36,1
1,17247,37,1
0,17264,0,0
0,17264,1,0
0,17264,2,0
0,17264,3,0
0,17264,4,0
0,17264,5,0
0,17264,6,0
0,17264,7,0
0,17264,8,0
0,17264,9,0
0,17264,10,0
0,17264,11,0
0,17264,12,0
0,17264,13,0
0,17264,14,0
0,17264,15,0
0,17264,16,0
0,17264,17,0
0,17264,18,0
0,17264,19,0
0,17264,20,0
0,17264,21,0
0,17264,22,0
0,17264,23,0
0,17264,24,0
0,17264,25,0
0,17264,26,0
0,17264,27,0
0,17264,28,0
0,17264,29,0
0,17264,30,0
0,17264,31,0
0,17264,32,0
0,17264,33,0
0,17264,34,0
0,17264,35,0
0,17264,36,0
0,17264,37,0
1,17454,0,0
1,17454,1,0
1,17454,2,0
1,17454,3,0
1,17454,4,0
1,17454,5,0
1,17454,6,0
1,17454,7,0
1,17454,8,0
1,17454,9,0
1,17454,10,0
1,17454,11,0
1,17454,12,0
1,17454,13,0
1,17454,14,0
1,17454,15,0
1,17454,16,0
1,17454,17,0
1,17454,18,0
1,17454,19,0
1,17454,20,0
1,17454,21,0
1,17454,22,0
1,17454,23,0
1,17454,24,0
1,17454,25,0
1,17454,26,0
1,17454,27,0
1,17454,28,0
1,17454,29,0
1,17454,30,0
1,17454,31,0
1,17454,32,0
1,17454,33,0
1,17454,34,0
1,17454,35,0
1,17454,36,0
1,17454,37,0
0,17638,0,0
0,17638,1,0
0,17638,2,0
0,17638,3,0
0,17638,4,0
0,17638,5,0
0,17638,6,0
0,17638,7,0
0,17638,8,0
0,17638,9,0
0,17638,10,0
0,17638,11,0
0,17638,12,0
0,17638,13,0
0,17638,14,0
0,17638,15,0
0,17638,16,0
0,17638,17,1
0,17638,18,1
0,17638,19,1
0,17638,20,1
0,17638,21,1
0,17638,22,1
0,17638,23,1
0,17638,24,1
0,17638,25,1
0,17638,26,1
0,17638,27,1
0,17638,28,1
0,17638,29,1
0,17638,30,1
0,17638,31,1
0,17638,32,1
0,17638,33,1
0,17638,34,1
0,17638,35,1
0,17638,36,1
0,17638,37,1
0,17646,0,0
0,17646,1,0
0,17646,2,0
0,17646,3,0
0,17646,4,0
0,17646,5,0
0,17646,6,0
0,17646,7,0
0,17646,8,0
0,17646,9,0
0,17646,10,0
0,17646,11,0
0,17646,12,0
0,17646,13,0
0,17646,14,0
0,17646,15,0
0,17646,16,0
0,17646,17,0
0,17646,18,0
0,17646,19,0
0,17646,20,0
0,17646,21,0
0,17646,22,0
0,17646,23,0
0,17646,24,0
0,17646,25,0
0,17646,26,0
0,17646,27,0
0,17646,28,0
0,17646,29,0
0,17646,30,0
0,17646,31,0
0,17646,32,0
0,17646,33,0
0,17646,34,0
0,17646,35,0
0,17646,36,0
0,17646,37,0
1,17647,0,0
1,17647,1,0
1,17647,2,0
1,17647,3,0
1,17647,4,0
1,17647,5,0
1,17647,6,0
1,17647,7,0
1,17647,8,0
1,17647,9,0
1,17647,10,0
1,17647,11,0
1,17647,12,0
1,17647,13,0
1,17647,14,0
1,17647,15,0
1,17647,16,0
1,17647,17,0
1,17647,18,0
1,17647,19,0
1,17647,20,0
1,17647,21,0
1,17647,22,0
1,17647,23,0
1,17647,24,0
1,17647,25,0
1,17647,26,0
1,17647,27,0
1,17647,28,0
1,17647,29,0
1,17647,30,0
1,17647,31,0
1,17647,32,0
1,17647,33,0
1,17647,34,0
1,17647,35,0
1,17647,36,0
1,17647,37,0
1,17648,0,0
1,17648,1,0
1,17648,2,0
1,17648,3,0
1,17648,4,0
1,17648,5,0
1,17648,6,0
1,17648,7,0
1,17648,8,0
1,17648,9,0
1,17648,10,0
1,17648,11,0
1,17648,12,0
1,17648,13,0
1,17648,14,0
1,17648,15,0
1,17648,16,0
1,17648,17,0
1,17648,18,0
1,17648,19,0
1,17648,20,0
1,17648,21,0
1,17648,22,0
1,17648,23,0
1,17648,24,0
1,17648,25,0
1,17648,26,0
1,17648,27,0
1,17648,28,0
1,17648,29,0
1,17648,30,0
1,17648,31,0
1,17648,32,0
1,17648,33,0
1,17648,34,0
1,17648,35,1
1,17648,36,1
1,17648,37,1
1,17892,0,0
1,17892,1,0
1,17892,2,0
1,17892,3,0
1,17892,4,0
1,17892,5,0
1,17892,6,0
1,17892,7,0
1,17892,8,0
1,17892,9,0
1,17892,10,0
1,17892,11,0
1,17892,12,0
1,17892,13,0
1,17892,14,0
1,17892,15,0
1,17892,16,0
1,17892,17,0
1,17892,18,0
1,17892,19,0
1,17892,20,0
1,17892,21,0
1,17892,22,0
1,17892,23,0
1,17892,24,0
1,17892,25,0
1,17892,26,0
1,17892,27,0
1,17892,28,0
1,17892,29,0
1,17892,30,0
1,17892,31,0
1,17892,32,0
1,17892,33,0
1,17892,34,0
1,17892,35,0
1,17892,36,0
1,17892,37,0
0,17899,0,0
0,17899,1,0
0,17899,2,0
0,17899,3,0
0,17899,4,0
0,17899,5,0
0,17899,6,0
0,17899,7,0
0,17899,8,0
0,17899,9,0
0,17899,10,0
0,17899,11,0
0,17899,12,0
0,17899,13,0
0,17899,14,0
0,17899,15,0
0,17899,16,0
0,17899,17,0
0,17899,18,0
0,17899,19,0
0,17899,20,0
0,17899,21,0
0,17899,22,0
0,17899,23,0
0,17899,24,0
0,17899,25,0
0,17899,26,0
0,17899,27,0
0,17899,28,0
0,17899,29,0
0,17899,30,0
0,17899,31,0
0,17899,32,0
0,17899,33,0
0,17899,34,0
0,17899,35,0
0,17899,36,0
0,17899,37,0
1,17902,0,0
1,17902,1,0
1,17902,2,0
1,17902,3,0
1,17902,4,0
1,17902,5,0
1,17902,6,0
1,17902,7,0
1,17902,8,0
1,17902,9,0
1,17902,10,0
1,17902,11,0
1,17902,12,0
1,17902,13,0
1,17902,14,0
1,17902,15,0
1,17902,16,0
1,17902,17,0
1,17902,18,0
1,17902,19,0
1,17902,20,0
1,17902,21,0
1,17902,22,0
1,17902,23,0
1,17902,24,0
1,17902,25,0
1,17902,26,0
1,17902,27,0
1,17902,28,0
1,17902,29,0
1,17902,30,0
1,17902,31,0
1,17902,32,0
1,17902,33,0
1,17902,34,0
1,17902,35,0
1,17902,36,0
1,17902,37,0
0,17906,0,0
0,17906,1,0
0,17906,2,0
0,17906,3,0
0,17906,4,0
0,17906,5,0
0,17906,6,0
0,17906,7,0
0,17906,8,0
0,17906,9,0
0,17906,10,0
0,17906,11,0
0,17906,12,0
0,17906,13,0
0,17906,14,0
0,17906,15,0
0,17906,16,0
0,17906,17,0
0,17906,18,0
0,17906,19,0
0,17906,20,0
0,17906,21,0
0,17906,22,0
0,17906,23,0
0,17906,24,0
0,17906,25,0
0,17906,26,0
0,17906,27,0
0,17906,28,0
0,17906,29,0
0,17906,30,0
0,17906,31,0
0,17906,32,0
0,17906,33,0
0,17906,34,0
0,17906,35,0
0,17906,36,0
0,17906,37,0
0,17914,0,0
0,17914,1,0
0,17914,2,0
0,17914,3,0
0,17914,4,0
0,17914,5,0
0,17914,6,0
0,17914,7,0
0,17914,8,0
0,17914,9,0
0,17914,10,0
0,17914,11,0
0,17914,12,0
0,17914,13,0
0,17914,14,0
0,17914,15,0
0,17914,16,0
0,17914,17,0
0,17914,18,0
0,17914,19,0
0,17914,20,0
0,17914,21,0
0,17914,22,0
0,17914,23,0
0,17914,24,0
0,17914,25,0
0,17914,26,0
0,17914,27,0
0,17914,28,0
0,17914,29,0
0,17914,30,0
0,17914,31,0
0,17914,32,0
0,17914,33,0
0,17914,34,0
0,17914,35,0
0,17914,36,0
0,17914,37,0
1,17920,0,0
1,17920,1,0
1,17920,2,0
1,17920,3,0
1,17920,4,0
1,17920,5,0
1,17920,6,0
1,17920,7,0
1,17920,8,0
1,17920,9,0
1,17920,10,0
1,17920,11,0
1,17920,12,0
1,17920,13,0
1,17920,14,0
1,17920,15,0
1,17920,16,0
1,17920,17,0
1,17920,18,0
1,17920,19,0
1,17920,20,0
1,17920,21,0
1,17920,22,0
1,17920,23,0
1,17920,24,0
1,17920,25,0
1,17920,26,0
1,17920,27,0
1,17920,28,0
1,17920,29,0
1,17920,30,0
1,17920,31,0
1,17920,32,0
1,17920,33,1
1,17920,34,1
1,17920,35,1
1,17920,36,1
1,17920,37,1
1,18009,0,0
1,18009,1,0
1,18009,2,0
1,18009,3,0
1,18009,4,0
1,18009,5,0
1,18009,6,0
1,18009,7,0
1,18009,8,0
1,18009,9,0
1,18009,10,0
1,18009,11,0
1,18009,12,0
1,18009,13,0
1,18009,14,0
1,18009,15,0
1,18009,16,0
1,18009,17,0
1,18009,18,0
1,18009,19,0
1,18009,20,0
1,18009,21,0
1,18009,22,0
1,18009,23,0
1,18009,24,0
1,18009,25,0
1,18009,26,0
1,18009,27,0
1,18009,28,0
1,18009,29,0
1,18009,30,0
1,18009,31,0
1,18009,32,0
1,18009,33,0
1,18009,34,0
1,18009,35,0
1,18009,36,0
1,18009,37,0
1,18011,0,0
1,18011,1,0
1,18011,2,0
1,18011,3,0
1,18011,4,0
1,18011,5,0
1,18011,6,0
1,18011,7,0
1,18011,8,0
1,18011,9,0
1,18011,10,0
1,18011,11,0
1,18011,12,0
1,18011,13,0
1,18011,14,0
1,18011,15,0
1,18011,16,0
1,18011,17,0
1,18011,18,0
1,18011,19,1
1,18011,20,1
1,18011,21,1
1,18011,22,1
1,18011,23,1
1,18011,24,1
1,18011,25,1
1,18011,26,1
1,18011,27,1
1,18011,28,1
1,18011,29,1
1,18011,30,1
1,18011,31,1
1,18011,32,1
1,18011,33,1
1,18011,34,1
1,18011,35,1
1,18011,36,1
1,18011,37,1
1,18014,0,0
1,18014,1,0
1,18014,2,0
1,18014,3,0
1,18014,4,0
1,18014,5,0
1,18014,6,0
1,18014,7,0
1,18014,8,0
1,18014,9,0
1,18014,10,0
1,18014,11,0
1,18014,12,0
1,18014,13,0
1,18014,14,0
1,18014,15,0
1,18014,16,0
1,18014,17,0
1,18014,18,0
1,18014,19,0
1,18014,20,0
1,18014,21,0
1,18014,22,0
1,18014,23,0
1,18014,24,0
1,18014,25,0
1,18014,26,0
1,18014,27,0
1,18014,28,0
1,18014,29,0
1,18014,30,0
1,18014,31,0
1,18014,32,0
1,18014,33,0
1,18014,34,0
1,18014,35,0
1,18014,36,0
1,18014,37,0
0,18018,0,0
0,18018,1,1
0,18018,2,1
0,18018,3,1
0,18018,4,1
0,18018,5,1
0,18018,6,1
0,18018,7,1
0,18018,8,1
0,18018,9,1
0,18018,10,1
0,18018,11,1
0,18018,12,1
0,18018,13,1
0,18018,14,1
0,18018,15,1
0,18018,16,1
0,18018,17,1
0,18018,18,1
0,18018,19,1
0,18018,20,1
0,18018,21,1
0,18018,22,1
0,18018,23,1
0,18018,24,1
0,18018,25,1
0,18018,26,1
0,18018,27,1
0,18018,28,1
0,18018,29,1
0,18018,30,1
0,18018,31,1
0,18018,32,1
0,18018,33,1
0,18018,34,1
0,18018,35,1
0,18018,36,1
0,18018,37,1
1,18019,0,0
1,18019,1,0
1,18019,2,0
1,18019,3,0
1,18019,4,0
1,18019,5,0
1,18019,6,0
1,18019,7,0
1,18019,8,0
1,18019,9,0
1,18019,10,0
1,18019,11,0
1,18019,12,0
1,18019,13,0
1,18019,14,0
1,18019,15,0
1,18019,16,0
1,18019,17,0
1,18019,18,0
1,18019,19,0
1,18019,20,0
1,18019,21,0
1,18019,22,0
1,18019,23,0
1,18019,24,0
1,18019,25,0
1,18019,26,0
1,18019,27,0
1,18019,28,0
1,18019,29,0
1,18019,30,0
1,18019,31,0
1,18019,32,0
1,18019,33,0
1,18019,34,0
1,18019,35,0
1,18019,36,0
1,18019,37,0
1,18020,0,0
1,18020,1,0
1,18020,2,0
1,18020,3,0
1,18020,4,0
1,18020,5,0
1,18020,6,0
1,18020,7,0
1,18020,8,0
1,18020,9,0
1,18020,10,0
1,18020,11,0
1,18020,12,0
1,18020,13,0
1,18020,14,0
1,18020,15,0
1,18020,16,0
1,18020,17,0
1,18020,18,0
1,18020,19,0
1,18020,20,0
1,18020,21,0
1,18020,22,0
1,18020,23,0
1,18020,24,0
1,18020,25,0
1,18020,26,0
1,18020,27,0
1,18020,28,0
1,18020,29,0
1,18020,30,0
1,18020,31,0
1,18020,32,0
1,18020,33,0
1,18020,34,0
1,18020,35,0
1,18020,36,0
1,18020,37,0
1,18021,0,0
1,18021,1,0
1,18021,2,0
1,18021,3,0
1,18021,4,0
1,18021,5,0
1,18021,6,0
1,18021,7,0
1,18021,8,0
1,18021,9,0
1,18021,10,0
1,18021,11,0
1,18021,12,0
1,18021,13,0
1,18021,14,0
1,18021,15,0
1,18021,16,0
1,18021,17,0
1,18021,18,0
1,18021,19,0
1,18021,20,0
